lambda_micron,f_nu_mJy_z0.05_m10.0,f_nu_mJy_z0.05_m10.5,f_nu_mJy_z0.05_m11.0,f_nu_mJy_z0.1_m10.0,f_nu_mJy_z0.1_m10.5,f_nu_mJy_z0.1_m11.0,f_nu_mJy_z0.15_m10.0,f_nu_mJy_z0.15_m10.5,f_nu_mJy_z0.15_m11.0,f_nu_mJy_z0.2_m10.0,f_nu_mJy_z0.2_m10.5,f_nu_mJy_z0.2_m11.0
2.8303303303303307,1.0771522005037897,3.4134320768532644,8.24968645415926,0.31990457211787293,0.8886719857350364,2.061837940156126,0.24368892015979865,0.44157314463768715,0.9099603333693351,0.3165430816984086,0.45693594444042307,0.5859852569233652
2.8345845845845847,1.0768432650202837,3.41400607245966,8.25049244876831,0.31945270506940027,0.8896677273599625,2.065887564066907,0.2422444838329823,0.43796897463090534,0.9038419239296873,0.3165558463787436,0.45682255868374105,0.5870509834518456
2.8388388388388393,1.0763599414236542,3.414580068066055,8.253171957597523,0.3188688709437762,0.8906634689848889,2.0678123407012494,0.23956732200718173,0.4345570098913777,0.8905473700956003,0.31656861105907863,0.4567091729270589,0.5901189350452382
2.8430930930930933,1.0758766178270252,3.4151540636724507,8.253570066298263,0.31828503681815223,0.8916592106098151,2.069737117335591,0.2356799238066995,0.42974734782906776,0.8696030612121921,0.3165813757394137,0.4542592419958371,0.5916235154459567
2.8473473473473474,1.0753932942303956,3.415728059278846,8.250616739208056,0.3177012026925282,0.8926549522347413,2.071661893969933,0.2318141227030515,0.42017491154934855,0.8486587523287841,0.31659414041974876,0.4510536019498341,0.5854329592282697
2.851601601601602,1.0748529311583777,3.416302054885241,8.247663412117848,0.3172337644437868,0.8946061733931074,2.073586670604275,0.22852044468953348,0.41360809464364223,0.8277144434453738,0.3150529440792348,0.44789088987761805,0.5792424030105818
2.855855855855856,1.0740986977688793,3.416876050491637,8.244710085027641,0.31702760507144667,0.8971489408312788,2.075511447238617,0.22541531762275907,0.40852802237755553,0.8067701345619658,0.31268112131010084,0.4447281778054023,0.5730518467928948
2.8601101101101105,1.0733444643793812,3.4170214380742348,8.241756757937434,0.3170529429532929,0.8996917082694504,2.0774564072371833,0.222892726060763,0.4061330180317553,0.7991034478839605,0.3103092985409666,0.4415654657331862,0.5668612905752071
2.8643643643643646,1.0721137254363668,3.411893120686353,8.235721320755175,0.317078280835139,0.902291988502715,2.079423789723501,0.22177702090128523,0.40426414786469267,0.7971947289591749,0.30793747577183267,0.43840275366097053,0.5621288263789554
2.8686186186186187,1.0704629373443626,3.406764803298471,8.224622006261246,0.31710361871698517,0.9048970227081994,2.080970565666754,0.22066131574180747,0.40239527769763006,0.7952860100343893,0.3055656530026987,0.43606194795359887,0.5576986362258765
2.872872872872873,1.0688191190123408,3.401636485910588,8.211730349250722,0.3170016463627229,0.9057836195001718,2.081989600414097,0.2195456105823296,0.4005264075305673,0.7933772911096035,0.3031938302335645,0.4344651148344414,0.5552598821388355
2.8771271271271273,1.0671806431893334,3.396508168522706,8.198838692240198,0.3164646226118384,0.9066264960279852,2.0811556216299194,0.2185441359054212,0.39865753736350473,0.7914685721848178,0.3013485936304128,0.43285973531398075,0.552821128051795
2.881381381381382,1.065542167366326,3.3913798511348237,8.186410039103738,0.31561557651822647,0.9074693725557987,2.0794427871340044,0.21789430793796433,0.3967886671964419,0.789559853260032,0.30011234968436185,0.43118126989308814,0.5503793756355386
2.885635635635636,1.0639036915433184,3.3862515337469414,8.17759278417601,0.3147665304246146,0.9083122490836122,2.07772995263809,0.21799419289853794,0.3949197970293793,0.7886203662823261,0.298667250989801,0.42950280447219563,0.5478507068661702
2.88988988988989,1.062265215720311,3.381123216359059,8.168775529248283,0.3139638901345061,0.9091551256114255,2.0760171181421754,0.21819795709124978,0.39368120963276776,0.7882041944952036,0.2970066456674388,0.4278243390513031,0.5457958055092214
2.8941441441441444,1.0608705621447516,3.375565392743577,8.159958274320555,0.3146819522739198,0.9099661700638,2.0743042836462604,0.21840172128396163,0.39469932655693823,0.7889410796433798,0.2953460403450764,0.42630341513825865,0.545065097264251
2.8983983983983985,1.0593767520497086,3.3689641872862186,8.151141019392828,0.31520875549124067,0.9112221778317808,2.0725914491503454,0.2186054854766735,0.3957328836234085,0.7918961413395441,0.29368543502271416,0.4251673967789173,0.5456660556936793
2.902652652652653,1.0578376417350044,3.3623629818288587,8.138132931980682,0.31544765216226867,0.9127089466663134,2.070054555780884,0.21880924966938536,0.39676644068987893,0.7948512030357087,0.2921520116874035,0.42403137841957583,0.5462670141231079
2.906906906906907,1.0562985314203004,3.3557617763714997,8.122595284421262,0.31525923903428826,0.9141957155008457,2.067019097144549,0.21881340132117544,0.3977999977563492,0.7966729723523838,0.2910974756525367,0.42289536006023454,0.5468679725525363
2.911161161161161,1.0548073567757574,3.3491605709141408,8.107057636861844,0.3150708259063078,0.915682484335378,2.063983638508214,0.2187844455697806,0.39883355482281957,0.7984374340940075,0.29004293961766986,0.42157883623205955,0.5474689309819647
2.9154154154154157,1.0535352650214769,3.342559365456781,8.091519989302423,0.3148824127783274,0.9171573439247288,2.060948179871879,0.21879749312153457,0.3998671118892899,0.8002018958356312,0.2889884035828029,0.41885110490412003,0.5478733190309997
2.91966966966967,1.052263173267196,3.3392093082705343,8.075982341743003,0.31428663773176146,0.9180020439041381,2.057912721235544,0.219037596193529,0.40090066895576026,0.8019663575772549,0.2881906964273608,0.41543817689607987,0.5419196083428381
2.9239239239239243,1.0509910815129153,3.339261929123331,8.064513030257833,0.31356350195332006,0.9188467438835475,2.0548772625992093,0.21933915561824535,0.4020681745397704,0.8037308193188787,0.2879883299738127,0.4120252488880394,0.5359658976546761
2.9281781781781784,1.049718989758635,3.338992715506576,8.054839646870034,0.3128926396946434,0.9189846579935979,2.0518418039628745,0.2199661772088919,0.40349011259162554,0.8056947869398801,0.28548424233903436,0.4086123208799993,0.5300121869665144
2.9324324324324325,1.0482002738294063,3.33334218088849,8.045152312691641,0.31224807419234557,0.9171290151543516,2.0488063453265397,0.22059319879953848,0.40491205064348074,0.8091825564312938,0.28291287841888596,0.40519939287195916,0.5240584762783529
2.936686686686687,1.0465783770162336,3.3202753871217707,8.033958198716846,0.3116455654067172,0.9153306806708095,2.048051340072109,0.22122022039018507,0.40633398869533605,0.8134048625344581,0.2803415144987373,0.40178646486391867,0.5198780627982025
2.940940940940941,1.044956480203061,3.307208593355053,8.02276408474205,0.31162023515671555,0.9136882385888743,2.0481419747624727,0.22184724198083167,0.40775592674719124,0.8176271686376217,0.2777701505785889,0.39871848987441333,0.5202533625184926
2.9451951951951956,1.0433345833898884,3.2941417995883335,8.012016710031297,0.31159490490671393,0.9120457965069386,2.048232609452836,0.2224742635714783,0.40917786479904655,0.8218494747407861,0.27552729313949037,0.3966442160946313,0.520628662238783
2.9494494494494496,1.041712686576716,3.2822200047751124,8.00130086939689,0.31144084218039747,0.9104033544250034,2.0483232441431993,0.22311433048730034,0.4105998028509017,0.8260717808439497,0.2747584573555478,0.3944024722054452,0.5210039619590734
2.9537037037037037,1.0400907897635432,3.2742290847879585,7.990585028762482,0.3102350601865052,0.9087609123430681,2.0484138788335624,0.22380189096259878,0.4120217409027569,0.8274837454482464,0.2749310004619523,0.3921607283162592,0.5213792616793637
2.9579579579579582,1.038461073533697,3.2662381648008036,7.979869188128072,0.30902927819261283,0.9072202645535841,2.0454031761241387,0.22448949068908544,0.41303236377477504,0.8284555945671013,0.27510354356835676,0.38991898442707296,0.521754561399654
2.9622122122122123,1.0367166142182591,3.2598344093289215,7.969153347493664,0.3082456702915365,0.8964296997843786,2.047866249579147,0.22517709041557202,0.4128009806933326,0.828987300970818,0.27322011271050106,0.38604134142627833,0.5221298611199443
2.966466466466467,1.0354319725600547,3.2553486911638227,7.95855731917297,0.3095685880851877,0.8786696358312163,2.048685782904653,0.22586469014205868,0.4121618078436369,0.8290863338641351,0.2703678427700663,0.38017497467259115,0.5083244143802125
2.970720720720721,1.034204569003783,3.250862972998724,7.95085446293451,0.3109803314121551,0.9059098888653832,2.0499165473233787,0.22655228986854523,0.41152263499394126,0.8292832374753538,0.26969516251590697,0.37430860791890463,0.49285972139460055
2.974974974974975,1.0329771654475113,3.246377254833625,7.942068202798708,0.310984194308052,0.9140234860113795,2.0515370689109567,0.2272398895950318,0.41088346214424565,0.8310605268875473,0.267522156755305,0.36844224116521807,0.4773950284089886
2.9792292292292295,1.031630061636279,3.2418915366685264,7.933281942662907,0.31081106395982855,0.9139680190321224,2.053157590498534,0.22792748932151843,0.4108408518207135,0.832837816299741,0.2647081895372322,0.36302691177162255,0.46193033542337514
2.9834834834834836,1.0299122732657757,3.22491640841272,7.924495682527105,0.31063793361160513,0.8782621499347234,2.0547781120861117,0.2286191905805633,0.4109301563495135,0.8346151057119344,0.26210792614623063,0.3584782983710447,0.4493837927820148
2.987737737737738,1.0281944848952724,3.195323478946129,7.915709422391304,0.3113833818809296,0.8742759662475007,2.05639863367369,0.2295024757603355,0.41101946087831354,0.8363923951241282,0.262135578153113,0.3539780628010638,0.44859376680179675
2.991991991991992,1.0264766965247694,3.165730549479541,7.904408314753308,0.3127246646545707,0.8737876837856549,2.0580191552612677,0.23039434421359306,0.41098225871307803,0.8381696845363217,0.26226103403090595,0.35332402255698425,0.44818541842420945
2.9962462462462462,1.024758908154266,3.1548517741048827,7.892031770868811,0.3140659474282118,0.8732994013238089,2.059639676848845,0.23128621266685062,0.4114338119730173,0.8399552498943711,0.2552528333025246,0.3526699823129047,0.44850474311668365
3.0005005005005008,1.0225137524539296,3.126321794433462,7.879655226984312,0.3142919744487168,0.8722206254679563,2.061260198436423,0.23217808112010827,0.411976282035683,0.8403904918185416,0.2539407334888631,0.35201594206882514,0.44882406780915796
3.004754754754755,1.0199137057963377,3.12033335795838,7.864121002754876,0.31411248654122775,0.8712018442486203,2.0608672285672247,0.23306994957336583,0.412233098125634,0.8399084956783335,0.2539594347620864,0.3513619018247456,0.4491433925016322
3.0090090090090094,1.0173136591387455,3.1143449214832972,7.848434318478729,0.313959104904293,0.8708519358792142,2.0594725032962473,0.23396181802662347,0.41195057612021146,0.8394264995381253,0.2538597607058754,0.3507845857772709,0.4494627171941065
3.0132632632632634,1.0147136124811538,3.1083564850082146,7.832830205224228,0.31380572326735834,0.8705020275098079,2.05807777802527,0.23485368647988103,0.4116680541147889,0.838944503397917,0.25306461632005794,0.3508928674570537,0.4507083253738039
3.0175175175175175,1.012113565823562,3.102368048533133,7.817242928938125,0.3136523416304236,0.8701521191404018,2.056683052754293,0.2357262852634436,0.4113855321093663,0.8384625072577089,0.2522694719342405,0.3517496368320433,0.4526251571335802
3.021771771771772,1.0102492176770346,3.0963796120580502,7.80165565265202,0.31349895999348887,0.8698022107709955,2.055288327483315,0.23618230092353829,0.4111030101039437,0.8389855224809699,0.2531576280730832,0.35260640620703293,0.45454198889335673
3.026026026026026,1.0091050636469776,3.090391175582968,7.786068376365916,0.3133455783565542,0.8691457913693201,2.053893602212338,0.23659939404319827,0.4110968271196729,0.8399130202043689,0.2558439022166983,0.3534631755820225,0.45645882065313303
3.0302802802802806,1.0079609096169202,3.084597178364692,7.770481100079811,0.31300208287399833,0.8677799096103656,2.0524988769413604,0.2370164871628583,0.4113592915439567,0.8407719234514903,0.2585301763603136,0.35431994495701213,0.45837565241290956
3.0345345345345347,1.0069849051536202,3.070372392959645,7.758300145572601,0.31236862722260983,0.8836823339715292,2.0511041516703834,0.2374335802825183,0.41157977518744604,0.8414684885585184,0.2583601667346709,0.3551767143320017,0.4594358018359369
3.038788788788789,1.0060926267558803,3.050973537291986,7.748352774565543,0.31172965354223575,0.903969373439806,2.049149358020248,0.2378506734021783,0.4118002588309355,0.8421650536655467,0.25755446534463644,0.3557648197914542,0.4600813470816457
3.0430430430430433,1.00478687686397,3.031574681624329,7.738938809662775,0.31109058086651586,0.8950326893572351,2.0466274153076762,0.23826776652183831,0.4120207424744249,0.8427018130605919,0.2575558731694446,0.3561747758782008,0.4607268923273544
3.0472972972972974,1.003188733152414,3.0037131266639223,7.7295248447600065,0.3104515081907959,0.8816505159142778,2.0441054725951044,0.23868485964149827,0.4119783502532433,0.843197094304589,0.26203247897775217,0.35658971057241473,0.46137243757306323
3.051551551551552,1.001590589440858,2.9743024617193283,7.720110879857237,0.3100160882401549,0.9001939426772608,2.0415835298825327,0.2391019527611583,0.41169937763040304,0.8436923755485863,0.2665090847860603,0.35713099554063565,0.46201798281877204
3.055805805805806,0.999992445729302,2.944891796774738,7.70899221496696,0.3098187873915046,0.900519687218325,2.039061587169961,0.2379324852339038,0.41142040500756283,0.8441876567925837,0.26817958101732153,0.35767228050885647,0.46266352806448086
3.0600600600600605,0.9983943020177459,2.915481131830144,7.697854162567143,0.30962148654285426,0.9003461442210723,2.036539644457389,0.23618044859983686,0.41114143238472256,0.8446829380365808,0.26685500004623575,0.35867704682714996,0.4634839895846664
3.0643143143143146,0.9966610304319745,2.8827770730855846,7.6867161101673265,0.30942418569420405,0.9001726012238194,2.0340177017448178,0.23442841196577013,0.41046894244004806,0.8450588644250472,0.26553041907515007,0.3599262332965635,0.46630646264488407
3.0685685685685686,0.9947420246893965,2.847702285320531,7.6755780577675115,0.3092268848455537,0.8997535119887463,2.0314957590322464,0.23267637533170338,0.4094183216906989,0.8432334226819526,0.2660458929528002,0.361175419765977,0.4691289357051017
3.072822822822823,0.9926729382876571,2.809170088064374,7.6632050347918845,0.3088344758673849,0.8989592878198298,2.0287944703560643,0.2309243386976364,0.4086042665333828,0.841247293769835,0.2669501086517195,0.36242460623539063,0.4719514087653197
3.0770770770770772,0.9906038518859178,2.7682622083859765,7.6481426265245265,0.3082753382703639,0.8973752185331036,2.0254974262771297,0.22917230206356964,0.40779021137606686,0.8392611648577176,0.26756978633272266,0.36367379270480416,0.47477388182553737
3.0813313313313317,0.9885347654841783,2.7301507937049863,7.633080218257166,0.3077162006733428,0.8957911492463775,2.0222003821981946,0.22742026542950272,0.4069761562187507,0.8372750359456,0.2667003021818245,0.3649229791742178,0.4772672442138095
3.085585585585586,0.9864782299951331,2.707522748887759,7.618017809989807,0.30715706307632173,0.8942070799596513,2.01890333811926,0.22566822879543597,0.40616210106143474,0.8352889070334826,0.26583081803092656,0.3658766607121917,0.4766114970013218
3.08983983983984,0.9844286603178498,2.6849051078988557,7.602955401722449,0.30659792547930076,0.8928709989776963,2.0156062940403254,0.22528711491002584,0.40534804590411877,0.8333030930449181,0.2668668347386949,0.36569506864520585,0.47595574978883415
3.0940940940940944,0.9823790906405663,2.6622956474446653,7.587911008888112,0.3061080718332193,0.8918909251186118,2.009781515253378,0.22674349245011433,0.40453399074680263,0.8313186717910509,0.26971004889468697,0.3655134765782201,0.4753000025763464
3.0983483483483485,0.980329520963283,2.639686186990478,7.574660752447447,0.305690679373896,0.8911337803217065,2.0032532247484447,0.22819986999020264,0.403540415439375,0.8293342505371839,0.2724196778823649,0.3653318845112343,0.4746442553638588
3.102602602602603,0.9782900638818749,2.618153237889284,7.561410496006781,0.3053123840904294,0.8903766355248013,1.9929399045486766,0.22965624753029112,0.4039704048545524,0.829598497456589,0.27144033723896055,0.36515029244424846,0.47412354732901085
3.106856856856857,0.976533459721092,2.613185271300668,7.548370644174475,0.30501096094894675,0.8811924657185963,1.9826265843489095,0.2311126250703794,0.4044003942697297,0.8307691731877689,0.26953385725971024,0.3649687003772627,0.47526673224867033
3.111111111111111,0.9748664534627072,2.6086045994507083,7.536380337427558,0.3039461091212101,0.8717336811180827,1.9731703715202076,0.23256900261046776,0.404830383684907,0.8318535970579708,0.26856981983459377,0.3652758633017073,0.4764099171683298
3.1153653653653657,0.9731994472043223,2.6040527558231177,7.524390030680641,0.3019929864475511,0.8881052011340855,1.9638804114142316,0.2340253801505562,0.40526037310008434,0.8324556849018534,0.27208718531805054,0.36559419101484747,0.47755310208798935
3.1196196196196198,0.9715324409459374,2.599500912195528,7.514051186516536,0.30002775754138655,0.8867457727092025,1.9545904513082564,0.23578989722561428,0.4055293223760983,0.8330577727457359,0.27180444936062953,0.3658569274439885,0.47869628700764877
3.1238738738738743,0.9698654346875525,2.590073625285296,7.5037666020215035,0.29810443057807867,0.8848058014550308,1.94761905354901,0.2377332418595418,0.4057706355922376,0.8336598605896185,0.27192816253363594,0.366018523684967,0.47983947192730836
3.1281281281281283,0.9682044526625182,2.575914715773945,7.493482017526473,0.2961811036147709,0.8622475139246041,1.9455268866731295,0.23865281247201528,0.4060119488083769,0.834261948433501,0.2720624814512391,0.36618011992594546,0.48098265684696784
3.1323823823823824,0.9665481611106355,2.5617558062625942,7.483197433031441,0.29414995627844226,0.860533135421377,1.9434347197972488,0.23868751118468398,0.40625326202451617,0.8349506585265134,0.2721968003688423,0.3659255425472491,0.4813269949464516
3.136636636636637,0.9648918695587527,2.5475968967512417,7.472912848536408,0.2918676731181743,0.877251263013776,1.9413514438975183,0.2387222098973527,0.4059705571548733,0.8360820207691126,0.272340987196555,0.3656322642480877,0.48002992969733704
3.140890890890891,0.9633171273276708,2.533437987239891,7.459769992816286,0.2914112840588182,0.8782262688489981,1.9392700341419888,0.2387569086100214,0.405409987194823,0.8358665705975448,0.2725821983929956,0.3653389859489263,0.4787328644482225
3.1451451451451455,0.9617913920935,2.527092061139123,7.447198242170355,0.29103363876150423,0.865542420349898,1.9368795609478342,0.2387916073226901,0.4048716375264487,0.8356511204259769,0.2723404554381659,0.36504570764976485,0.47743579919910795
3.1493993993993996,0.9596804218668218,2.5240133037513166,7.4349961662457975,0.29065599346419024,0.8424990104853444,1.933982850269747,0.23882630603535882,0.40433328785807443,0.835435670254409,0.2706736236457057,0.3647524293506034,0.47613873394999345
3.1536536536536537,0.95690664826013,2.5209345463635096,7.42279409032124,0.29027834816687625,0.8496070781366158,1.9310861395916596,0.23886100474802752,0.40379493818970014,0.835220220082841,0.2683494920463201,0.364459151051442,0.4751838305837376
3.157907907907908,0.9541328746534381,2.5178557889757025,7.4105920143966815,0.28990070286956227,0.8707134677344269,1.9284968311193667,0.23889570346069622,0.40325658852132584,0.835004769911273,0.266966653175002,0.36413596340737264,0.4753984288952814
3.1621621621621623,0.9514059403606581,2.5147770315878963,7.39601274046765,0.28961219430807533,0.869739262378918,1.9260264480201532,0.23904347490090666,0.40265790233763343,0.8344595107322292,0.2664782131527179,0.3639857365040313,0.47561302720682513
3.166416416416417,0.9494979393038432,2.5116982742000893,7.380764895558774,0.289809629527668,0.8579445167433508,1.9235560649209393,0.23958605498358446,0.4020287123793168,0.8330291912704222,0.26638003017532197,0.3638355096006899,0.4758276255183689
3.170670670670671,0.9475899382470286,2.5086195168122822,7.3655170506499,0.28965922412977346,0.8370712191424001,1.921085681821726,0.2402314350849828,0.40141439755223307,0.8315988718086154,0.2676215541591622,0.3638172816991565,0.4760422238299127
3.174924924924925,0.9456726091095462,2.505540759424476,7.35197494262115,0.2894834875995056,0.8509467679172786,1.9186152987225125,0.24064355761747108,0.4010131143555483,0.8305233033223978,0.2691026497258367,0.3643101630934415,0.4762377005876258
3.1791791791791795,0.9436516712273364,2.5021314809234285,7.341405484392328,0.2880641809182652,0.8660366451717945,1.9159212296240329,0.2410109826302041,0.40061183115886345,0.8295713649842558,0.2701403072349644,0.3648030444877265,0.47623738191750886
3.1834334334334335,0.9416307333451266,2.496700578502611,7.3300634918253245,0.2868841575136526,0.8647957280706507,1.9135569415608082,0.2413784076429371,0.4003865366829962,0.8287320666890382,0.2692316764017151,0.365060630095638,0.476237063247392
3.187687687687688,0.9403658782102344,2.491253754723314,7.31872149925832,0.28553632117247796,0.8335014579339963,1.9112984940782352,0.24174583265567012,0.4003256672333465,0.8287125055241201,0.2680900170256521,0.36530993724364375,0.47623674457727505
3.191941941941942,0.9391825179239534,2.485806930944017,7.307379506691317,0.28426319253087745,0.8325395696870561,1.909040046595662,0.24210342354784853,0.40026479778369684,0.8286929443592022,0.2664835082102499,0.36448860549472206,0.4762364259071582
3.196196196196196,0.9379991576376724,2.4803601071647203,7.296621170073633,0.28302729246199726,0.831577681440116,1.9067815991130892,0.24236201521343972,0.4002039283340472,0.8286733831942841,0.2644906470344104,0.3632503157869934,0.47623610723704124
3.2004504504504507,0.9366540363732953,2.4749132833854235,7.28846434245591,0.2817913923931169,0.8427676879577375,1.9045236058483004,0.24256099707402928,0.4001430588843976,0.8286538220293661,0.26249778585857075,0.36201202607926464,0.47623578856692433
3.204704704704705,0.9346040281399188,2.4694664596061267,7.280307514838188,0.2805554923242367,0.8415950707880235,1.9022662805302522,0.2420034383599603,0.40008218943474794,0.8286342608644481,0.26190911601073474,0.36193417063488065,0.476196513322397
3.2089589589589593,0.9324112339316186,2.4640196358268294,7.272150687220465,0.27926736454809487,0.8286925344540991,1.9000089552122037,0.2414458796458913,0.3996744148455056,0.8279249985829968,0.26171358967987995,0.3619398106929277,0.4759857457534469
3.2132132132132134,0.9301614473480941,2.4585728120475325,7.263993859602742,0.2779419008047583,0.827635658729148,1.8977516298941555,0.24088832093182233,0.39861545769350715,0.8256884880394145,0.2610329157252927,0.36194545075097473,0.47577497818449677
3.2174674674674675,0.9279116607645697,2.453764057354364,7.257297054185546,0.2766991323797173,0.8432412304208825,1.8954017001157375,0.24029958624471362,0.3974204804112385,0.8234519774958322,0.2579575866531793,0.36195109080902177,0.47556421061554666
3.221721721721722,0.925661874181045,2.44990707390055,7.250501707000321,0.27603479060810765,0.8412215870212283,1.8925959548391944,0.23935550370820885,0.3962255031289697,0.8212154669522496,0.2548822575810656,0.3619567308670688,0.4753534430465965
3.225975975975976,0.9234120875975205,2.4460500904467377,7.243669620044427,0.27537672165459526,0.8376862596281477,1.8898127642479179,0.2384114211717042,0.395030525846701,0.8189789564086672,0.25408150323101086,0.36203055651833227,0.4751426754776463
3.2302302302302306,0.920972781317315,2.4421931069929244,7.236837533088533,0.27477773369119796,0.8229898965372857,1.8870295736566411,0.23746733863519942,0.3938355485644322,0.8170001306681208,0.25531619006942907,0.3622308945625248,0.47493421234569944
3.2344844844844847,0.91833731995551,2.438336123539111,7.230005446132639,0.2741802692741123,0.8218379733758311,1.8842463830653646,0.236447067862038,0.39267537025128685,0.8151253710731823,0.25655087690784717,0.36248174041885156,0.4747258345229889
3.238738738738739,0.9157646474504605,2.4344791400852976,7.223173359176744,0.27358280485702663,0.8194413785848369,1.8814631924740879,0.2343482728005698,0.39157530362571247,0.8132506114782435,0.2539512405114055,0.36273258627517835,0.47451745670027834
3.2429929929929933,0.9132326061580622,2.4306221566314843,7.216394045334479,0.272985340439941,0.8158514853009041,1.8786800018828114,0.23167783618811794,0.3904752370001382,0.811375851883305,0.25073711078118677,0.36298343213150513,0.4743090788775678
3.2472472472472473,0.9107005648656639,2.426765173177671,7.2096338498111665,0.27238787602285536,0.8124538447927696,1.876658687948022,0.22900739957566602,0.3888379505625248,0.8089048101788184,0.24817177827169276,0.3632342779878319,0.47410070105485724
3.251501501501502,0.9082173409362488,2.4229081897238576,7.202873654287854,0.2718176188335913,0.8102617935562575,1.8746817570777274,0.22633696296321384,0.3869780178869612,0.8052022492457214,0.2481976462117791,0.363863115423421,0.4734596787214137
3.255755755755756,0.9058964054652155,2.4193679312627374,7.196588234727464,0.2712852098347842,0.808101392721621,1.8728261876577574,0.22366652635076195,0.38510984906222645,0.8012105806671603,0.24822351415186544,0.3650693963943198,0.4726404439362368
3.2600100100100105,0.903575469994182,2.415998290921649,7.190455054584868,0.27075280083597697,0.8162252538180528,1.8711436450093513,0.22099608973830978,0.38316641951732966,0.7972189120885989,0.2474025417531459,0.3661524458861154,0.47182120915105974
3.2642642642642645,0.9012545345231489,2.4126286505805608,7.184329180358613,0.27022039183716984,0.8155536577136214,1.869461102360945,0.2183256531258579,0.38122298997243304,0.7932272435100378,0.24705825779060803,0.36689017477404456,0.47100197436588287
3.2685185185185186,0.8989335990521156,2.409259010239473,7.178212060656621,0.2696879828383627,0.8148820616091901,1.8657034123118441,0.21565521651340597,0.38023981317904365,0.7892355749314768,0.24671397382807017,0.36664627933785765,0.4701827395807059
3.272772772772773,0.896612663581082,2.4057128023047225,7.1720949409546275,0.26912576730611426,0.8136407897931246,1.8608806489320013,0.21338018280422127,0.3795773076611708,0.7852739909028501,0.2463696898655323,0.3664023839016707,0.46982877589411154
3.277027027027027,0.8935382467127209,2.401371421188935,7.1659778212526355,0.2685413954861107,0.8115547535150509,1.8560578855521594,0.21289223208120406,0.3789148021432981,0.7814700461002142,0.2460257865311904,0.3661795564944228,0.4701314175000999
3.2812812812812817,0.8903697908977337,2.3973464304250847,7.159860701550643,0.2679570236661071,0.8094687172369772,1.8516043658356776,0.21306566995976603,0.3781216787790117,0.7776661012975778,0.2462874244275876,0.36601742311258995,0.4704340591060884
3.285535535535536,0.887201335082747,2.3931574488035103,7.153239523451203,0.26737265184610354,0.8073826809589035,1.8499376362443254,0.21323910783832797,0.37729514376331386,0.7752920419263354,0.2463186182111224,0.36585528973075715,0.47073670071207685
3.28978978978979,0.8841892515581442,2.3889701888801014,7.143515911614061,0.2667882800261,0.806611779530379,1.848270906652973,0.21341254571688995,0.376468608747616,0.7741292391826153,0.24634981199465716,0.36569315634892435,0.4710393423180652
3.2940440440440444,0.8814274939026958,2.384974949111371,7.130946876778072,0.2662171026755702,0.8060625313381931,1.846768695228488,0.2135859835954519,0.375642073731918,0.7729664364388953,0.2460312627290583,0.36553102296709156,0.4713419839240537
3.2982982982982985,0.8786657362472476,2.3816085343796303,7.118075714620904,0.265423594999244,0.8055132831460072,1.8453983019248665,0.21375942147401386,0.3748155387162201,0.7720937014458771,0.2454213592001181,0.3653688895852587,0.47164462553004205
3.302552552552553,0.8759039785917992,2.37824211964789,7.106488552774051,0.26455533118799057,0.8049640349538212,1.844027908621245,0.21393285935257583,0.3742297863429075,0.7712810136076087,0.24481145567117785,0.36518107723787185,0.4715540858161784
3.306806806806807,0.8731422209363513,2.3748757049161497,7.095850096418569,0.2636870673767372,0.8044147867616354,1.8423601646346701,0.21410629723113778,0.3739783131776795,0.7704683257693403,0.24416036473927127,0.36528320281122023,0.4705499218960769
3.311061061061061,0.8703854249530376,2.371509290184409,7.085211640063085,0.26286770461948616,0.8037789514558829,1.8406045749859414,0.21397433260165533,0.3737268400124515,0.7696556379310721,0.24376341861270662,0.3653853283845686,0.4695457579759754
3.3153153153153156,0.8687048459696791,2.3659350656257923,7.074573183707602,0.262235684214314,0.8030562884416641,1.8388489853372123,0.21280992201136031,0.3734753668472235,0.7688429500928036,0.2433127431335422,0.36548745395791693,0.46854159405587387
3.3195695695695697,0.8671369800020163,2.360548026405509,7.063934727352119,0.2615587027932331,0.8023336254274451,1.8370933956884834,0.21133809550685384,0.3732238936819955,0.7679484650716115,0.24286206765437782,0.36558957953126525,0.4675374301357724
3.3238238238238242,0.8655691140343533,2.3552342829976567,7.053599006853025,0.260874325795873,0.7949449084788325,1.8353378060397545,0.20986626900234723,0.3729601166730542,0.7671016084566307,0.24491832762651822,0.36590184160795924,0.4665332662156708
3.3280780780780783,0.8640012480666903,2.350805128369005,7.044486238433338,0.26018994879851287,0.7923102928305208,1.8338784831608996,0.20839444249784073,0.37239440369168486,0.7662547518416498,0.24653464546005205,0.36638929961781264,0.46645452370547935
3.3323323323323324,0.8624333820990275,2.348472707058847,7.038226498190178,0.2595055718011528,0.7938059007261395,1.8327563155737598,0.20723986976115366,0.3718271846093598,0.765407895226669,0.24790399597895274,0.36687675762766614,0.4664544508124564
3.336586586586587,0.8609900642955232,2.346140285748689,7.03212198192119,0.2590081825202676,0.797690252647773,1.831548016618917,0.2063892475404412,0.3712599655270347,0.7645610386116882,0.24927334649785354,0.36736421563751964,0.4664543779194335
